[2022-09-02T03:52:44.713-0800][gc,cpu        ] GC(264) User=0.13s Sys=0.05s Real=0.10s
[2022-09-02T21:57:23.227-0800][gc,cpu        ] GC(327) User=0.02s Sys=0.03s Real=0.05s
[2022-09-02T22:09:28.551-0800][gc,start      ] GC(328) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T22:09:28.552-0800][gc,task       ] GC(328) Using 8 workers of 8 for evacuation
[2022-09-02T22:09:28.598-0800][gc,phases     ] GC(328)   Pre Evacuate Collection Set: 10.5ms
[2022-09-02T22:09:28.598-0800][gc,phases     ] GC(328)   Evacuate Collection Set: 21.7ms
[2022-09-02T22:09:28.598-0800][gc,phases     ] GC(328)   Post Evacuate Collection Set: 4.9ms
[2022-09-02T22:09:28.598-0800][gc,phases     ] GC(328)   Other: 10.6ms
[2022-09-02T22:09:28.598-0800][gc,heap       ] GC(328) Eden regions: 255->0(255)
[2022-09-02T22:09:28.598-0800][gc,heap       ] GC(328) Survivor regions: 1->1(32)
[2022-09-02T22:09:28.598-0800][gc,heap       ] GC(328) Old regions: 41->41
[2022-09-02T22:09:28.598-0800][gc,heap       ] GC(328) Humongous regions: 30->30
[2022-09-02T22:09:28.598-0800][gc,metaspace  ] GC(328) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T22:09:28.598-0800][gc            ] GC(328) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 47.544ms
[2022-09-02T22:09:28.598-0800][gc,cpu        ] GC(328) User=0.03s Sys=0.02s Real=0.04s
[2022-09-02T22:21:31.423-0800][gc,start      ] GC(329) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T22:21:31.424-0800][gc,task       ] GC(329) Using 8 workers of 8 for evacuation
[2022-09-02T22:21:31.448-0800][gc,phases     ] GC(329)   Pre Evacuate Collection Set: 1.6ms
[2022-09-02T22:21:31.448-0800][gc,phases     ] GC(329)   Evacuate Collection Set: 14.1ms
[2022-09-02T22:21:31.448-0800][gc,phases     ] GC(329)   Post Evacuate Collection Set: 5.4ms
[2022-09-02T22:21:31.448-0800][gc,phases     ] GC(329)   Other: 4.1ms
[2022-09-02T22:21:31.448-0800][gc,heap       ] GC(329) Eden regions: 255->0(255)
[2022-09-02T22:21:31.448-0800][gc,heap       ] GC(329) Survivor regions: 1->1(32)
[2022-09-02T22:21:31.448-0800][gc,heap       ] GC(329) Old regions: 41->41
[2022-09-02T22:21:31.448-0800][gc,heap       ] GC(329) Humongous regions: 30->30
[2022-09-02T22:21:31.448-0800][gc,metaspace  ] GC(329) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T22:21:31.448-0800][gc            ] GC(329) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 24.723ms
[2022-09-02T22:21:31.448-0800][gc,cpu        ] GC(329) User=0.01s Sys=0.02s Real=0.02s
[2022-09-02T22:33:34.698-0800][gc,start      ] GC(330) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T22:33:34.700-0800][gc,task       ] GC(330) Using 8 workers of 8 for evacuation
[2022-09-02T22:33:34.760-0800][gc,phases     ] GC(330)   Pre Evacuate Collection Set: 0.7ms
[2022-09-02T22:33:34.760-0800][gc,phases     ] GC(330)   Evacuate Collection Set: 49.8ms
[2022-09-02T22:33:34.760-0800][gc,phases     ] GC(330)   Post Evacuate Collection Set: 7.2ms
[2022-09-02T22:33:34.760-0800][gc,phases     ] GC(330)   Other: 4.7ms
[2022-09-02T22:33:34.760-0800][gc,heap       ] GC(330) Eden regions: 255->0(255)
[2022-09-02T22:33:34.760-0800][gc,heap       ] GC(330) Survivor regions: 1->1(32)
[2022-09-02T22:33:34.760-0800][gc,heap       ] GC(330) Old regions: 41->41
[2022-09-02T22:33:34.760-0800][gc,heap       ] GC(330) Humongous regions: 30->30
[2022-09-02T22:33:34.760-0800][gc,metaspace  ] GC(330) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T22:33:34.760-0800][gc            ] GC(330) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 62.050ms
[2022-09-02T22:33:34.760-0800][gc,cpu        ] GC(330) User=0.06s Sys=0.05s Real=0.07s
[2022-09-02T22:45:39.607-0800][gc,start      ] GC(331) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T22:45:39.609-0800][gc,task       ] GC(331) Using 8 workers of 8 for evacuation
[2022-09-02T22:45:39.682-0800][gc,phases     ] GC(331)   Pre Evacuate Collection Set: 3.6ms
[2022-09-02T22:45:39.682-0800][gc,phases     ] GC(331)   Evacuate Collection Set: 28.1ms
[2022-09-02T22:45:39.683-0800][gc,phases     ] GC(331)   Post Evacuate Collection Set: 33.6ms
[2022-09-02T22:45:39.683-0800][gc,phases     ] GC(331)   Other: 10.2ms
[2022-09-02T22:45:39.683-0800][gc,heap       ] GC(331) Eden regions: 255->0(255)
[2022-09-02T22:45:39.683-0800][gc,heap       ] GC(331) Survivor regions: 1->1(32)
[2022-09-02T22:45:39.683-0800][gc,heap       ] GC(331) Old regions: 41->41
[2022-09-02T22:45:39.683-0800][gc,heap       ] GC(331) Humongous regions: 30->30
[2022-09-02T22:45:39.683-0800][gc,metaspace  ] GC(331) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T22:45:39.683-0800][gc            ] GC(331) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 75.307ms
[2022-09-02T22:45:39.683-0800][gc,cpu        ] GC(331) User=0.01s Sys=0.05s Real=0.08s
[2022-09-02T22:57:41.219-0800][gc,start      ] GC(332) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T22:57:41.221-0800][gc,task       ] GC(332) Using 8 workers of 8 for evacuation
[2022-09-02T22:57:41.276-0800][gc,phases     ] GC(332)   Pre Evacuate Collection Set: 2.1ms
[2022-09-02T22:57:41.276-0800][gc,phases     ] GC(332)   Evacuate Collection Set: 34.4ms
[2022-09-02T22:57:41.276-0800][gc,phases     ] GC(332)   Post Evacuate Collection Set: 12.1ms
[2022-09-02T22:57:41.276-0800][gc,phases     ] GC(332)   Other: 10.2ms
[2022-09-02T22:57:41.276-0800][gc,heap       ] GC(332) Eden regions: 255->0(255)
[2022-09-02T22:57:41.276-0800][gc,heap       ] GC(332) Survivor regions: 1->1(32)
[2022-09-02T22:57:41.276-0800][gc,heap       ] GC(332) Old regions: 41->41
[2022-09-02T22:57:41.276-0800][gc,heap       ] GC(332) Humongous regions: 30->30
[2022-09-02T22:57:41.276-0800][gc,metaspace  ] GC(332) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T22:57:41.277-0800][gc            ] GC(332) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 57.983ms
[2022-09-02T22:57:41.277-0800][gc,cpu        ] GC(332) User=0.01s Sys=0.04s Real=0.06s
[2022-09-02T23:09:43.934-0800][gc,start      ] GC(333) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T23:09:43.949-0800][gc,task       ] GC(333) Using 8 workers of 8 for evacuation
[2022-09-02T23:09:44.074-0800][gc,phases     ] GC(333)   Pre Evacuate Collection Set: 35.2ms
[2022-09-02T23:09:44.074-0800][gc,phases     ] GC(333)   Evacuate Collection Set: 27.0ms
[2022-09-02T23:09:44.074-0800][gc,phases     ] GC(333)   Post Evacuate Collection Set: 9.5ms
[2022-09-02T23:09:44.074-0800][gc,phases     ] GC(333)   Other: 75.5ms
[2022-09-02T23:09:44.074-0800][gc,heap       ] GC(333) Eden regions: 255->0(255)
[2022-09-02T23:09:44.074-0800][gc,heap       ] GC(333) Survivor regions: 1->1(32)
[2022-09-02T23:09:44.074-0800][gc,heap       ] GC(333) Old regions: 41->41
[2022-09-02T23:09:44.074-0800][gc,heap       ] GC(333) Humongous regions: 30->30
[2022-09-02T23:09:44.075-0800][gc,metaspace  ] GC(333) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T23:09:44.075-0800][gc            ] GC(333) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 144.371ms
[2022-09-02T23:09:44.075-0800][gc,cpu        ] GC(333) User=0.02s Sys=0.03s Real=0.15s
[2022-09-02T23:21:49.119-0800][gc,start      ] GC(334) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T23:21:49.120-0800][gc,task       ] GC(334) Using 8 workers of 8 for evacuation
[2022-09-02T23:21:49.173-0800][gc,phases     ] GC(334)   Pre Evacuate Collection Set: 1.8ms
[2022-09-02T23:21:49.173-0800][gc,phases     ] GC(334)   Evacuate Collection Set: 35.9ms
[2022-09-02T23:21:49.173-0800][gc,phases     ] GC(334)   Post Evacuate Collection Set: 8.7ms
[2022-09-02T23:21:49.173-0800][gc,phases     ] GC(334)   Other: 9.7ms
[2022-09-02T23:21:49.174-0800][gc,heap       ] GC(334) Eden regions: 255->0(255)
[2022-09-02T23:21:49.174-0800][gc,heap       ] GC(334) Survivor regions: 1->1(32)
[2022-09-02T23:21:49.174-0800][gc,heap       ] GC(334) Old regions: 41->41
[2022-09-02T23:21:49.174-0800][gc,heap       ] GC(334) Humongous regions: 30->30
[2022-09-02T23:21:49.174-0800][gc,metaspace  ] GC(334) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T23:21:49.174-0800][gc            ] GC(334) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 54.749ms
[2022-09-02T23:21:49.174-0800][gc,cpu        ] GC(334) User=0.02s Sys=0.03s Real=0.06s
[2022-09-02T23:33:51.546-0800][gc,start      ] GC(335) Pause Young (Normal) (G1 Evacuation Pause)
[2022-09-02T23:33:51.562-0800][gc,task       ] GC(335) Using 8 workers of 8 for evacuation
[2022-09-02T23:33:51.816-0800][gc,mmu        ] GC(335) MMU target violated: 201.0ms (200.0ms/201.0ms)
[2022-09-02T23:33:51.816-0800][gc,phases     ] GC(335)   Pre Evacuate Collection Set: 20.4ms
[2022-09-02T23:33:51.816-0800][gc,phases     ] GC(335)   Evacuate Collection Set: 123.5ms
[2022-09-02T23:33:51.816-0800][gc,phases     ] GC(335)   Post Evacuate Collection Set: 55.3ms
[2022-09-02T23:33:51.818-0800][gc,phases     ] GC(335)   Other: 71.1ms
[2022-09-02T23:33:51.818-0800][gc,heap       ] GC(335) Eden regions: 255->0(255)
[2022-09-02T23:33:51.818-0800][gc,heap       ] GC(335) Survivor regions: 1->1(32)
[2022-09-02T23:33:51.818-0800][gc,heap       ] GC(335) Old regions: 41->41
[2022-09-02T23:33:51.818-0800][gc,heap       ] GC(335) Humongous regions: 30->30
[2022-09-02T23:33:51.818-0800][gc,metaspace  ] GC(335) Metaspace: 80729K->80729K(1122304K)
[2022-09-02T23:33:51.820-0800][gc            ] GC(335) Pause Young (Normal) (G1 Evacuation Pause) 326M->71M(512M) 274.018ms
[2022-09-02T23:33:51.820-0800][gc,cpu        ] GC(335) User=0.10s Sys=0.06s Real=0.28s
